idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
654,P4_few_shot_cot,llama_3.3_70b,matched,you can get a hard copy of it and that's about it,An email won't cut it.,telephone,neutral,entailment,entailment,171.0,4.0,175.0,0.0
655,P4_few_shot_cot,llama_3.3_70b,matched,"Or, eligibility could be restricted to those who have already been pregnant, or at least sexually active; to those over age 13, or under age 21; or some combination thereof.",The eligibility can not be restricted at all.,slate,contradiction,contradiction,contradiction,197.0,4.0,201.0,0.0
656,P4_few_shot_cot,llama_3.3_70b,matched,uh high humidity,"Warm, sweaty temperatures.",telephone,entailment,entailment,entailment,159.0,4.0,163.0,0.0
657,P4_few_shot_cot,llama_3.3_70b,matched,The Tunnel of Eupalinos can be explored but it's not for the claustrophobic.,The tunnel of Eupalinos is so large that it is said to have been used to house the construction of the titanic.,travel,contradiction,contradiction,contradiction,196.0,4.0,200.0,0.0
658,P4_few_shot_cot,llama_3.3_70b,matched,"The Drawing Room was partially destroyed by fire in 1941, and its furnishings are faithful reproductions; the huge (repaired) Ming punch bowl is striking.",The Ming punch bowl is used at employee parties.,travel,neutral,neutral,neutral,193.0,2.0,195.0,0.0
659,P4_few_shot_cot,llama_3.3_70b,matched,"Placido Domingo's appearance on the package, compellingly photographed in costume as the ancient King of Crete, (Anthony Tommasini, the New York Times ) is the main selling point for this new recording of one of Mozart's more obscure operas--a fact that does not make critics happy.",Placido Domingo is the reason that people are purchasing the new Mozard opera recordings.,slate,entailment,entailment,entailment,232.0,4.0,236.0,0.0
660,P4_few_shot_cot,llama_3.3_70b,matched,"So is the salt, drying in the huge, square pans at Las Salinas in the south.",Salt dries in pans at Las Salinas.,travel,entailment,entailment,entailment,180.0,4.0,184.0,0.0
661,P4_few_shot_cot,llama_3.3_70b,matched,Monday's Question (No.,There was a question on Tuesday.,slate,contradiction,neutral,neutral,163.0,2.0,165.0,0.0
662,P4_few_shot_cot,llama_3.3_70b,matched,course the head bangers i stay away from those entirely,I try to completely avoid the head bangers.,telephone,entailment,entailment,entailment,172.0,4.0,176.0,0.0
663,P4_few_shot_cot,llama_3.3_70b,matched,"In particular, the model provides a useful framework for assessing the long-term implications of alternative budget policies through their effect on national saving.",The best budget policy is yet to be invented.,government,neutral,neutral,neutral,186.0,2.0,188.0,0.0
664,P4_few_shot_cot,llama_3.3_70b,matched,"Attractively colorful ukiyo-e woodblock prints and scroll paintings can be found in antique stores, second-hand bookstores, and even temple markets.",The temple markets will charge a lot more for the items then the second-hand bookstores will. ,travel,neutral,neutral,neutral,201.0,2.0,203.0,0.0
665,P4_few_shot_cot,llama_3.3_70b,matched,"We're going to try something different this morning, said Jon.",Jon thought everything should stay the way it was.,fiction,contradiction,contradiction,contradiction,173.0,4.0,177.0,0.0
666,P4_few_shot_cot,llama_3.3_70b,matched,"According to Jane Langmuir, director of the project, water and heat come together and create a totally new appliance.",Jane Langmuir says that water and heat combine into a new mechanism.,slate,entailment,entailment,entailment,189.0,4.0,193.0,0.0
667,P4_few_shot_cot,llama_3.3_70b,matched,Drinks are available and expensive.,Drinks are super cheap.,travel,contradiction,contradiction,contradiction,161.0,4.0,165.0,0.0
668,P4_few_shot_cot,llama_3.3_70b,matched,and uh well if you if you got got him a power mower it'd probably take him a lot less time to do it but i enjoy doing it i feel good doing it uh i i feel a lot better doing it with a power mower with that with a  with a pull tractor on it so i don't have to push so hard,"Keeping the old push mower is the best idea, since it gets the job done as fast as a power mower.",telephone,contradiction,contradiction,contradiction,242.0,4.0,246.0,0.0
669,P4_few_shot_cot,llama_3.3_70b,matched,and i'm pretty happy with it so far,I don't like it. ,telephone,contradiction,contradiction,contradiction,167.0,4.0,171.0,0.0
670,P4_few_shot_cot,llama_3.3_70b,matched,Several of the organizations had professional and administrative staffs that provided analytical capabilities and facilitated their members' participation in the organization's activities.,Many organizations facilitated members' participation in their activities.,government,entailment,entailment,entailment,186.0,4.0,190.0,0.0
671,P4_few_shot_cot,llama_3.3_70b,matched,"On Fox News Sunday , host Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.",Tony Snow was not able to show a poll showing the Americans thoughts on the allegations.,slate,contradiction,contradiction,contradiction,194.0,4.0,198.0,0.0
672,P4_few_shot_cot,llama_3.3_70b,matched,"Traditionally, certain designs were reserved for royalty, but today elegant geometric or exuberant, stylized floral patterns are available to all.","Nowadays, elegant designs once reserved for royalty are available to everyone.",travel,entailment,entailment,entailment,191.0,4.0,195.0,0.0
673,P4_few_shot_cot,llama_3.3_70b,matched,"New York 's John Leonard calls Oz an ecology and anthropology of terror, not for the faint of heart or the queasy of stomach ...",Chicago's John Leonard calls Oz a biology and anthology of horror.,slate,contradiction,contradiction,contradiction,191.0,4.0,195.0,0.0
674,P4_few_shot_cot,llama_3.3_70b,matched,"Normally, these discussions are kept secret.",These discussions involve a secret plan to take over the world.,slate,neutral,neutral,neutral,170.0,2.0,172.0,0.0
675,P4_few_shot_cot,llama_3.3_70b,matched,Lewis brought to the campaign the same intensity he had trained upon redneck troopers and sheriffs.,The same intensity as trained upon redneck troopers and sheriffs has been brought to the campaign by Lewis.,slate,entailment,entailment,entailment,192.0,4.0,196.0,0.0
676,P4_few_shot_cot,llama_3.3_70b,matched,"Wanniski and company have been drubbed by the Wall Street Journal , the New York Times ' A.M.",Wanniski and company have been drubbed by the Wall Street Journal,slate,entailment,entailment,entailment,192.0,4.0,196.0,0.0
677,P4_few_shot_cot,llama_3.3_70b,matched,"But, when I discovered that it was known all over the village that it was John who was attracted by the farmer's pretty wife, his silence bore quite a different interpretation. ",John was attracted to the farmer's pretty wife.,fiction,entailment,entailment,entailment,196.0,4.0,200.0,0.0
678,P4_few_shot_cot,llama_3.3_70b,matched,no i i even i enjoy reading T News i try to catch it because it's another example they just they just show you the words and the facts and they they don't offer any commentary and it gives me a quick chance to to be caught up during the day because you know we don't listen to the radio at work at all so i don't like to go the whole day without hearing anything,We are bombarded with the news all day that when I get home I need to turn it off.,telephone,contradiction,contradiction,contradiction,252.0,4.0,256.0,0.0
679,P4_few_shot_cot,llama_3.3_70b,matched,huh do you have your own kiln or do you do you,Did somebody give you your kiln?,telephone,neutral,neutral,neutral,172.0,2.0,174.0,0.0
680,P4_few_shot_cot,llama_3.3_70b,matched,"The same year, the University of Hawaii campus at Manoa became the site of the Center for Cultural and Technical Interchange Between East and West (popularly known as the East West Center), a unique and venerated resource for advanced Pacific Rim studies.",The Pacific Rim studies only take place when one enrolls in a graduate program.,travel,neutral,neutral,neutral,216.0,2.0,218.0,0.0
681,P4_few_shot_cot,llama_3.3_70b,matched,"The Standard , published a few days before Deng's death, covers similar territory.",The Standard covers similar territory about minorities.,slate,neutral,entailment,entailment,174.0,4.0,178.0,0.0
682,P4_few_shot_cot,llama_3.3_70b,matched,Cases in Comparative,Cases care not related to law.,government,neutral,contradiction,contradiction,161.0,4.0,165.0,0.0
683,P4_few_shot_cot,llama_3.3_70b,matched,"It is worth a visit, if only to see the theater itself.","The place is definitely worth visiting, especially for its theater.",travel,entailment,entailment,entailment,176.0,4.0,180.0,0.0
684,P4_few_shot_cot,llama_3.3_70b,matched,The woman rolled and drew two spears before the horse had rolled and broken the rest.,They were in rotation on the ground grabbing their weapons.,fiction,neutral,neutral,neutral,179.0,2.0,181.0,0.0
685,P4_few_shot_cot,llama_3.3_70b,matched,"Finally, the Administration strongly opposes including reductions for CO2 in S. 556 or any multi-pollutant bill.",Any multi-pollutant bill is opposed by the Administration.,government,entailment,entailment,entailment,188.0,4.0,192.0,0.0
686,P4_few_shot_cot,llama_3.3_70b,matched, Medicare gross outlay projections based on intermediate assumptions of the 2001 HI and SMI Trustees' reports.,HI and SMI Trustee reports were used to estimate future Medicare costs.,government,entailment,entailment,entailment,188.0,4.0,192.0,0.0
687,P4_few_shot_cot,llama_3.3_70b,matched,i think they prey on people's um inherent politeness on the phone even with a machine i find people being kind of polite and waiting for it to finish what it has to say and then they feel an obligation to respond even though there's not even a person there,Some people like listening to recorded messages on the telephone. ,telephone,neutral,neutral,neutral,216.0,2.0,218.0,0.0
688,P4_few_shot_cot,llama_3.3_70b,matched,I am so constituted as to be unable to give away money with any satisfaction until I have made the most careful inquiry as to the worthiness of the cause.,"I am happy to donate to any cause, even if I do not know much about them.",slate,contradiction,contradiction,contradiction,201.0,4.0,205.0,0.0
689,P4_few_shot_cot,llama_3.3_70b,matched,"The Saver-Spender Theory of Fiscal Policy, Working Paper 7571.",The paper was peer-reviewed.,government,neutral,neutral,neutral,173.0,2.0,175.0,0.0
690,P4_few_shot_cot,llama_3.3_70b,matched,"Emissions will be cut from current emissions of 48 tons to a cap of 26 tons in 2010, and",Emission caps are going to be cut substantially.,government,entailment,entailment,entailment,186.0,4.0,190.0,0.0
691,P4_few_shot_cot,llama_3.3_70b,matched,uh right now we're actually having uh it's getting nice i mean it was in the high fifties today but three and a half weeks ago we had an ice storm,Temperatures are still below the freezing point outside.,telephone,contradiction,contradiction,contradiction,196.0,4.0,200.0,0.0
692,P4_few_shot_cot,llama_3.3_70b,matched,"Also, Time claims that for the past year, the FBI has been seeking Robert Jacques, a possible accomplice to Timothy McVeigh in the Oklahoma City bombing.",Time reported the FBI is looking for new leads in the case.,slate,entailment,neutral,neutral,196.0,2.0,198.0,0.0
693,P4_few_shot_cot,llama_3.3_70b,matched,"The renowned Theban queen Nefertari, wife of Ramses II, has the most ornate tomb (number 66) but it is not always accessible.","Though it's not always accessible, the most ornate tomb (number 66) is of the renowned Theban queen Nefertari nestled between much simpler ones.",travel,neutral,entailment,entailment,218.0,4.0,222.0,0.0
694,P4_few_shot_cot,llama_3.3_70b,matched,"She was 96 just turning away when she heard a piercing whistle, and the faithful Albert came running from the building to join her.",She was an old lady who was out for a walk when she heard a noise. ,fiction,neutral,entailment,entailment,195.0,4.0,199.0,0.0
